,Year,Month,Day,xFRF_m,yFRF_m,d10_mm,d25_mm,d50_mm,d75_mm,d90_mm,gridname,GrainCategory
144,2020,02,13,69,960,0.1367875,0.168208823529412,0.2245125,0.286204545454545,0.3446,../data/AeolisGrids/ML_grids/20200213.txt,1.0
145,2020,02,13,72,960,0.204666666666667,0.245678571428571,0.305155769230769,0.38015,0.46286,../data/AeolisGrids/ML_grids/20200213.txt,1.0
146,2020,02,13,75,960,0.19818,0.247996875,0.350357692307692,0.535083333333333,0.735464285714286,../data/AeolisGrids/ML_grids/20200213.txt,1.0
147,2020,02,13,78,960,0.182921538461538,0.218035714285714,0.278816666666667,0.4497,0.73922,../data/AeolisGrids/ML_grids/20200213.txt,1.0
148,2020,02,13,81,960,0.192700666666667,0.228647159090909,0.284125,0.369554166666667,0.484588333333333,../data/AeolisGrids/ML_grids/20200213.txt,1.0
149,2020,02,13,84,960,0.20056,0.237854545454545,0.295668181818182,0.4079,0.63333,../data/AeolisGrids/ML_grids/20200213.txt,1.0
150,2020,02,13,87,960,0.202530769230769,0.242631818181818,0.300574,0.397454545454545,0.705145,../data/AeolisGrids/ML_grids/20200213.txt,1.0
151,2020,02,27,60,960,0.2041,0.251033333333333,0.313119230769231,0.388630952380952,0.48135,../data/AeolisGrids/ML_grids/20200227.txt,1.0
152,2020,02,27,63,960,0.201353846153846,0.239791304347826,0.292414285714286,0.3540625,0.414742857142857,../data/AeolisGrids/ML_grids/20200227.txt,1.0
153,2020,02,27,66,960,0.2093,0.260207894736842,0.32525,0.394236,0.462213333333333,../data/AeolisGrids/ML_grids/20200227.txt,1.0
154,2020,02,27,69,960,0.175305555555556,0.223377777777778,0.28291,0.360367647058823,0.478957142857143,../data/AeolisGrids/ML_grids/20200227.txt,1.0
155,2020,02,27,72,960,0.191466666666667,0.231186979166667,0.274698529411765,0.320773333333333,0.3655425,../data/AeolisGrids/ML_grids/20200227.txt,1.0
156,2020,02,27,75,960,0.20155,0.235876923076923,0.2816875,0.337508,0.405525,../data/AeolisGrids/ML_grids/20200227.txt,1.0
157,2020,02,27,78,960,0.182871428571429,0.212723076923077,0.251552941176471,0.297057142857143,0.342588235294118,../data/AeolisGrids/ML_grids/20200227.txt,1.0
158,2020,02,27,81,960,0.194157142857143,0.225840740740741,0.265983333333333,0.31142,0.355073529411765,../data/AeolisGrids/ML_grids/20200227.txt,1.0
159,2020,02,27,84,960,0.195553846153846,0.232665217391304,0.28275,0.339753846153846,0.39457,../data/AeolisGrids/ML_grids/20200227.txt,1.0
160,2020,02,27,87,960,0.2082125,0.25334,0.320433333333333,0.407425,0.51085,../data/AeolisGrids/ML_grids/20200227.txt,1.0
161,2020,02,27,90,960,0.200127272727273,0.247145833333333,0.320768181818182,0.4191875,0.59423,../data/AeolisGrids/ML_grids/20200227.txt,1.0
162,2020,02,27,93,960,0.231674,0.290753125,0.383486842105263,0.56085,0.93172,../data/AeolisGrids/ML_grids/20200227.txt,3.0
163,2020,02,27,96,960,0.249392857142857,0.359609375,0.594505555555556,1.0161625,1.49075,../data/AeolisGrids/ML_grids/20200227.txt,3.0
164,2020,03,06,60,960,0.1924,0.2336875,0.3025425,0.414742857142857,0.563483333333333,../data/AeolisGrids/ML_grids/20200306.txt,1.0
165,2020,03,06,63,960,0.212038461538462,0.252339130434783,0.309938888888889,0.37675,0.444416666666667,../data/AeolisGrids/ML_grids/20200306.txt,1.0
166,2020,03,06,66,960,0.210796818181818,0.255806818181818,0.312646551724138,0.378054347826087,0.45218625,../data/AeolisGrids/ML_grids/20200306.txt,1.0
167,2020,03,06,69,960,0.1797625,0.226016666666667,0.273662903225806,0.32355,0.374656666666667,../data/AeolisGrids/ML_grids/20200306.txt,1.0
168,2020,03,06,72,960,0.2048225,0.250844047619048,0.3144625,0.42176875,0.69902,../data/AeolisGrids/ML_grids/20200306.txt,1.0
169,2020,03,06,75,960,0.206321923076923,0.247680681818182,0.317581578947368,0.557405,1.01038,../data/AeolisGrids/ML_grids/20200306.txt,1.0
170,2020,03,06,78,960,0.20698,0.2505475,0.3278375,0.58679,1.09021,../data/AeolisGrids/ML_grids/20200306.txt,1.0
171,2020,03,09,60,960,0.228878636363636,0.284720588235294,0.373651315789474,0.507601785714286,0.698824,../data/AeolisGrids/ML_grids/20200309.txt,1.0
172,2020,03,09,63,960,0.246715384615385,0.294736956521739,0.362069642857143,0.444845652173913,0.529016666666667,../data/AeolisGrids/ML_grids/20200309.txt,1.0
173,2020,03,09,66,960,0.2441,0.288341304347826,0.351844444444444,0.4377875,0.54293,../data/AeolisGrids/ML_grids/20200309.txt,1.0
174,2020,03,09,69,960,0.253796923076923,0.30524880952381,0.380416666666667,0.47892125,0.581095,../data/AeolisGrids/ML_grids/20200309.txt,2.0
175,2020,03,09,72,960,0.229609285714286,0.270048,0.328434615384615,0.414633823529412,0.54436125,../data/AeolisGrids/ML_grids/20200309.txt,1.0
176,2020,03,09,75,960,0.226016666666667,0.26142962962963,0.3102375,0.371516666666667,0.444879166666667,../data/AeolisGrids/ML_grids/20200309.txt,1.0
177,2020,03,09,78,960,0.231330769230769,0.272575,0.331894444444444,0.422321875,0.583525,../data/AeolisGrids/ML_grids/20200309.txt,1.0
178,2020,03,09,81,960,0.234147142857143,0.2767625,0.336178571428571,0.4214921875,0.608618,../data/AeolisGrids/ML_grids/20200309.txt,1.0
179,2020,03,09,84,960,0.239108333333333,0.28896125,0.36526625,0.604935,1.27831,../data/AeolisGrids/ML_grids/20200309.txt,1.0
180,2020,03,17,60,960,0.238828571428571,0.280980769230769,0.338062903225806,0.406038,0.476085714285714,../data/AeolisGrids/ML_grids/20200317.txt,1.0
181,2020,03,17,63,960,0.233077,0.272157,0.326975,0.395895108695652,0.476568636363636,../data/AeolisGrids/ML_grids/20200317.txt,1.0
182,2020,03,17,66,960,0.2379,0.27814,0.3350875,0.405432065217391,0.483540384615385,../data/AeolisGrids/ML_grids/20200317.txt,1.0
183,2020,03,17,69,960,0.220726923076923,0.260697916666667,0.31581,0.383010869565217,0.456716666666667,../data/AeolisGrids/ML_grids/20200317.txt,1.0
184,2020,03,17,72,960,0.207861153846154,0.244790625,0.298475925925926,0.377625,0.507487142857143,../data/AeolisGrids/ML_grids/20200317.txt,1.0
185,2020,03,17,75,960,0.210669230769231,0.249929166666667,0.3054,0.4019625,0.582078571428571,../data/AeolisGrids/ML_grids/20200317.txt,1.0
186,2020,03,17,78,960,0.211696153846154,0.248446428571429,0.29565,0.36395,0.49675,../data/AeolisGrids/ML_grids/20200317.txt,1.0
187,2020,03,17,81,960,0.222351666666667,0.262998369565217,0.320673076923077,0.431091666666667,0.770328,../data/AeolisGrids/ML_grids/20200317.txt,1.0
188,2020,03,17,84,960,0.223155357142857,0.266023913043478,0.32855625,0.477880357142857,0.819747,../data/AeolisGrids/ML_grids/20200317.txt,1.0
189,2020,03,17,87,960,0.21375,0.259490789473684,0.334638235294118,0.59175,1.0066,../data/AeolisGrids/ML_grids/20200317.txt,1.0
190,2020,04,02,60,960,0.197025,0.252521052631579,0.312305172413793,0.375542307692308,0.440364285714286,../data/AeolisGrids/ML_grids/20200402.txt,
191,2020,04,02,63,960,0.215795454545455,0.259508,0.3104390625,0.366167857142857,0.42398125,../data/AeolisGrids/ML_grids/20200402.txt,
192,2020,04,02,66,960,0.230957692307692,0.272575,0.324425757575758,0.382464285714286,0.4433375,../data/AeolisGrids/ML_grids/20200402.txt,
193,2020,04,02,69,960,0.238114285714286,0.28075,0.333601470588235,0.391213793103448,0.447317647058824,../data/AeolisGrids/ML_grids/20200402.txt,
194,2020,04,02,72,960,0.227204166666667,0.271976086956522,0.328811290322581,0.390183333333333,0.450375,../data/AeolisGrids/ML_grids/20200402.txt,
195,2020,04,02,75,960,0.23533,0.289630555555556,0.382616666666667,0.7795375,1.35061,../data/AeolisGrids/ML_grids/20200402.txt,
196,2020,04,02,78,960,0.248242,0.311205,0.443594444444444,0.922457142857143,1.44273571428571,../data/AeolisGrids/ML_grids/20200402.txt,
197,2020,04,02,81,960,0.236257692307692,0.279058333333333,0.333645454545455,0.395790384615385,0.465620833333333,../data/AeolisGrids/ML_grids/20200402.txt,
198,2020,07,07,60,960,0.19486,0.226544444444444,0.26701,0.316673076923077,0.371919230769231,../data/AeolisGrids/ML_grids/20200707.txt,0.0
199,2020,07,07,63,960,0.203642307692308,0.240525,0.288376666666667,0.346112,0.410586363636364,../data/AeolisGrids/ML_grids/20200707.txt,0.0
200,2020,07,07,66,960,0.20495,0.248945454545455,0.3054,0.372995652173913,0.447368181818182,../data/AeolisGrids/ML_grids/20200707.txt,1.0
201,2020,07,07,69,960,0.229092307692308,0.2709125,0.32525,0.387257692307692,0.45006,../data/AeolisGrids/ML_grids/20200707.txt,1.0
202,2020,07,07,72,960,0.174031111111111,0.222275,0.276990740740741,0.339281818181818,0.40773375,../data/AeolisGrids/ML_grids/20200707.txt,1.0
203,2020,07,07,75,960,0.171855,0.23299140625,0.303329347826087,0.382178571428572,0.466680454545455,../data/AeolisGrids/ML_grids/20200707.txt,0.0
204,2020,07,07,78,960,0.2327965,0.297706666666667,0.400554166666667,0.56373125,0.8745,../data/AeolisGrids/ML_grids/20200707.txt,1.0
205,2020,07,07,81,960,0.314358,0.392447222222222,0.500478260869565,0.6486625,0.873266666666666,../data/AeolisGrids/ML_grids/20200707.txt,1.0
206,2020,07,07,84,960,0.260181818181818,0.316878571428571,0.389116071428571,0.475128571428571,0.581131818181818,../data/AeolisGrids/ML_grids/20200707.txt,1.0
207,2020,07,07,87,960,0.275842307692308,0.32855,0.39394375,0.47095625,0.55955,../data/AeolisGrids/ML_grids/20200707.txt,1.0
208,2020,07,07,90,960,0.206623076923077,0.245947826086957,0.29645,0.35465,0.415566666666667,../data/AeolisGrids/ML_grids/20200707.txt,1.0
209,2020,07,07,93,960,0.21825,0.257075,0.310960344827586,0.379659090909091,0.460390909090909,../data/AeolisGrids/ML_grids/20200707.txt,1.0
210,2020,07,24,60,960,0.189938461538462,0.224311538461538,0.264967647058824,0.313373076923077,0.366714285714286,../data/AeolisGrids/ML_grids/20200724.txt,1.0
211,2020,07,24,63,960,0.190553846153846,0.226214583333333,0.27172,0.3261125,0.38475,../data/AeolisGrids/ML_grids/20200724.txt,1.0
212,2020,07,24,66,960,0.217431818181818,0.2595625,0.313979032258065,0.37779347826087,0.447103846153846,../data/AeolisGrids/ML_grids/20200724.txt,1.0
213,2020,07,24,69,960,0.191511111111111,0.233741304347826,0.28475,0.3452,0.410520833333333,../data/AeolisGrids/ML_grids/20200724.txt,1.0
214,2020,07,24,72,960,0.15959,0.20445,0.26296875,0.33077,0.40638,../data/AeolisGrids/ML_grids/20200724.txt,1.0
215,2020,07,24,75,960,0.21141375,0.253764285714286,0.314886,0.400390441176471,0.545907,../data/AeolisGrids/ML_grids/20200724.txt,1.0
216,2020,07,24,78,960,0.230289545454545,0.280063157894737,0.352951086956522,0.464280357142857,0.7033075,../data/AeolisGrids/ML_grids/20200724.txt,1.0
217,2020,07,24,81,960,0.218086363636364,0.270255882352941,0.354125,0.47095625,0.612925,../data/AeolisGrids/ML_grids/20200724.txt,1.0
218,2020,07,24,84,960,0.2127265,0.270980357142857,0.3730703125,0.549481944444445,1.08392625,../data/AeolisGrids/ML_grids/20200724.txt,1.0
219,2020,07,24,87,960,0.2024,0.248755263157895,0.321110869565217,0.409575,0.504736363636364,../data/AeolisGrids/ML_grids/20200724.txt,2.0
220,2020,07,24,90,960,0.201408333333333,0.24495,0.310167391304348,0.392085,0.48573,../data/AeolisGrids/ML_grids/20200724.txt,2.0
221,2020,07,24,93,960,0.189015384615385,0.22852380952381,0.291688095238095,0.380044117647059,0.4911375,../data/AeolisGrids/ML_grids/20200724.txt,1.0
222,2020,07,24,96,960,0.188707692307692,0.228085,0.29285,0.382972222222222,0.485844444444444,../data/AeolisGrids/ML_grids/20200724.txt,1.0
223,2020,07,24,99,960,0.181576923076923,0.21825,0.28165,0.385914285714286,0.53035,../data/AeolisGrids/ML_grids/20200724.txt,3.0
224,2020,07,31,60,960,0.193278571428571,0.226686538461538,0.269617741935484,0.32525,0.39457,../data/AeolisGrids/ML_grids/20200731.txt,0.0
225,2020,07,31,63,960,0.210041666666667,0.251186956521739,0.304524137931035,0.36794375,0.438922727272727,../data/AeolisGrids/ML_grids/20200731.txt,1.0
226,2020,07,31,66,960,0.1972,0.237617391304348,0.287563333333333,0.34731875,0.412683333333333,../data/AeolisGrids/ML_grids/20200731.txt,1.0
227,2020,07,31,69,960,0.17795,0.225475,0.280972222222222,0.344365217391304,0.4102325,../data/AeolisGrids/ML_grids/20200731.txt,1.0
228,2020,07,31,72,960,0.17945,0.2271,0.283321428571429,0.3461,0.4119625,../data/AeolisGrids/ML_grids/20200731.txt,1.0
229,2020,07,31,75,960,0.230069090909091,0.28425,0.369685,0.513768181818182,0.8341475,../data/AeolisGrids/ML_grids/20200731.txt,1.0
230,2020,07,31,78,960,0.212536363636364,0.258329761904762,0.324116666666667,0.414125,0.55448,../data/AeolisGrids/ML_grids/20200731.txt,1.0
231,2020,07,31,81,960,0.204005555555556,0.25685,0.359204545454545,0.8002625,1.46634285714286,../data/AeolisGrids/ML_grids/20200731.txt,1.0
232,2020,07,31,84,960,0.220166666666667,0.268955263157895,0.338636,0.425902631578947,0.53835,../data/AeolisGrids/ML_grids/20200731.txt,1.0
233,2020,07,31,87,960,0.215959090909091,0.25969875,0.324954347826087,0.416431666666667,0.545874285714286,../data/AeolisGrids/ML_grids/20200731.txt,1.0
234,2020,07,31,90,960,0.222724545454545,0.26989125,0.33935,0.432734722222222,0.55901375,../data/AeolisGrids/ML_grids/20200731.txt,1.0
235,2020,08,05,60,960,0.224311538461538,0.266338,0.318656060606061,0.376208620689655,0.43469375,../data/AeolisGrids/ML_grids/20200805.txt,1.0
236,2020,08,05,63,960,0.184025,0.234794736842105,0.294227777777778,0.361978571428571,0.4401,../data/AeolisGrids/ML_grids/20200805.txt,0.0
237,2020,08,05,66,960,0.218603846153846,0.26080652173913,0.316401724137931,0.38187,0.4497,../data/AeolisGrids/ML_grids/20200805.txt,1.0
238,2020,08,05,69,960,0.206927272727273,0.252077272727273,0.310467857142857,0.379184782608696,0.451465384615385,../data/AeolisGrids/ML_grids/20200805.txt,1.0
239,2020,08,05,72,960,0.2329945,0.290786764705882,0.373572619047619,0.496413461538462,0.73714,../data/AeolisGrids/ML_grids/20200805.txt,1.0
240,2020,08,05,75,960,0.289122222222222,0.3667625,0.481790789473684,0.67208125,0.97181875,../data/AeolisGrids/ML_grids/20200805.txt,1.0
241,2020,08,05,78,960,0.274209,0.338365131578947,0.423583,0.536638888888889,0.69139,../data/AeolisGrids/ML_grids/20200805.txt,1.0
242,2020,08,05,81,960,0.254763636363636,0.311235714285714,0.381607142857143,0.463991666666667,0.55955,../data/AeolisGrids/ML_grids/20200805.txt,1.0
243,2020,08,05,84,960,0.248463636363636,0.308455263157895,0.386944230769231,0.483695,0.59795,../data/AeolisGrids/ML_grids/20200805.txt,1.0
244,2020,08,05,87,960,0.479531428571429,0.645676923076923,0.89871,1.13191477272727,1.35544428571429,../data/AeolisGrids/ML_grids/20200805.txt,2.0
245,2020,08,05,90,960,0.2486925,0.349258333333333,0.605765384615385,0.80959625,0.9730175,../data/AeolisGrids/ML_grids/20200805.txt,1.0
246,2020,08,28,60,960,0.20495,0.2424,0.290488709677419,0.347576,0.410520833333333,../data/AeolisGrids/ML_grids/20200828.txt,0.0
247,2020,08,28,63,960,0.198273333333333,0.2460975,0.303132142857143,0.369078409090909,0.448674,../data/AeolisGrids/ML_grids/20200828.txt,0.0
248,2020,08,28,66,960,0.213008333333333,0.253448,0.304375806451613,0.363015384615385,0.42376,../data/AeolisGrids/ML_grids/20200828.txt,1.0
249,2020,08,28,69,960,0.203597727272727,0.24679875,0.305803125,0.381972222222222,0.485435714285714,../data/AeolisGrids/ML_grids/20200828.txt,1.0
250,2020,08,28,72,960,0.223713636363636,0.272778571428571,0.337894444444444,0.415304545454546,0.502636363636364,../data/AeolisGrids/ML_grids/20200828.txt,1.0
251,2020,08,28,75,960,0.191366666666667,0.229198295454545,0.284326923076923,0.361145833333333,0.466347857142857,../data/AeolisGrids/ML_grids/20200828.txt,1.0
252,2020,08,28,78,960,0.25068,0.3444,0.65955,1.23117222222222,1.59889272727273,../data/AeolisGrids/ML_grids/20200828.txt,1.0
253,2020,08,28,81,960,0.236275,0.291683823529412,0.37855,0.510644230769231,0.67736875,../data/AeolisGrids/ML_grids/20200828.txt,1.0
254,2020,08,28,84,960,0.223166666666667,0.268104545454546,0.330616666666667,0.408375,0.508115555555556,../data/AeolisGrids/ML_grids/20200828.txt,1.0
255,2020,08,28,87,960,0.221853333333333,0.26883,0.339826086956522,0.441641666666667,0.601336666666667,../data/AeolisGrids/ML_grids/20200828.txt,1.0
256,2020,08,28,90,960,0.197469230769231,0.238978947368421,0.306321428571429,0.407357142857143,0.58312,../data/AeolisGrids/ML_grids/20200828.txt,1.0
257,2020,09,10,60,960,0.19065,0.217379032258065,0.249645238095238,0.286397058823529,0.32568125,../data/AeolisGrids/ML_grids/20200910.txt,0.0
258,2020,09,10,63,960,0.2104125,0.25015,0.296747142857143,0.3482375,0.404303571428571,../data/AeolisGrids/ML_grids/20200910.txt,1.0
259,2020,09,10,66,960,0.2089375,0.248825,0.302905357142857,0.370769047619048,0.449945454545455,../data/AeolisGrids/ML_grids/20200910.txt,1.0
260,2020,09,10,69,960,0.191511111111111,0.238715789473684,0.30159,0.379276315789474,0.472461111111111,../data/AeolisGrids/ML_grids/20200910.txt,1.0
261,2020,09,10,72,960,0.21627,0.26955,0.344834782608696,0.44943,0.627346,../data/AeolisGrids/ML_grids/20200910.txt,1.0
262,2020,09,10,75,960,0.237355,0.287258333333333,0.356778846153846,0.449680147058824,0.580516428571429,../data/AeolisGrids/ML_grids/20200910.txt,1.0
263,2020,09,10,78,960,0.23278,0.283178571428571,0.352619230769231,0.447039705882353,0.582425714285714,../data/AeolisGrids/ML_grids/20200910.txt,1.0
264,2020,09,10,81,960,0.222758,0.277688888888889,0.366775,0.544790625,0.922402,../data/AeolisGrids/ML_grids/20200910.txt,1.0
265,2020,09,16,60,960,0.182138571428571,0.212423557692308,0.251595454545455,0.309858088235294,0.428574,../data/AeolisGrids/ML_grids/20200916.txt,0.0
266,2020,09,16,63,960,0.188065714285714,0.252623333333333,0.328125,0.409189285714286,0.50298,../data/AeolisGrids/ML_grids/20200916.txt,0.0
267,2020,09,16,66,960,0.141138461538462,0.17185,0.249909090909091,0.440364285714286,0.78076,../data/AeolisGrids/ML_grids/20200916.txt,1.0
268,2020,09,16,69,960,0.135702307692308,0.158778571428571,0.2007,0.3428,0.75495,../data/AeolisGrids/ML_grids/20200916.txt,1.0
269,2020,09,16,72,960,0.14645,0.179817647058824,0.2374,0.31185,0.42022,../data/AeolisGrids/ML_grids/20200916.txt,2.0
270,2020,09,16,75,960,0.186125,0.22245,0.270675,0.335675,0.457525,../data/AeolisGrids/ML_grids/20200916.txt,1.0
271,2020,09,16,78,960,0.200841666666667,0.242275,0.30798,0.479675,0.916226,../data/AeolisGrids/ML_grids/20200916.txt,1.0
272,2020,09,25,60,960,0.17165,0.219783333333333,0.27727,0.343314285714286,0.416090909090909,../data/AeolisGrids/ML_grids/20200925.txt,
273,2020,09,25,63,960,0.20123125,0.25631,0.31471,0.379880434782609,0.4551,../data/AeolisGrids/ML_grids/20200925.txt,
274,2020,09,25,66,960,0.191085714285714,0.24868552631579,0.310122321428571,0.378477272727273,0.466222777777778,../data/AeolisGrids/ML_grids/20200925.txt,
275,2020,09,25,69,960,0.19818,0.244828571428571,0.298843333333333,0.35625,0.412683333333333,../data/AeolisGrids/ML_grids/20200925.txt,
276,2020,09,25,72,960,0.202521428571429,0.238361538461538,0.284386363636364,0.337941071428571,0.391371875,../data/AeolisGrids/ML_grids/20200925.txt,
277,2020,09,25,75,960,0.1863,0.22145,0.267756666666667,0.32185,0.375278125,../data/AeolisGrids/ML_grids/20200925.txt,
278,2020,09,25,78,960,0.1863,0.220166666666667,0.265703333333333,0.320716666666667,0.377980769230769,../data/AeolisGrids/ML_grids/20200925.txt,
279,2020,09,25,81,960,0.184207692307692,0.2165625,0.260455172413793,0.31815,0.391088888888889,../data/AeolisGrids/ML_grids/20200925.txt,
280,2020,09,25,84,960,0.1803875,0.214728260869565,0.263448148148148,0.324658695652174,0.390183333333333,../data/AeolisGrids/ML_grids/20200925.txt,
281,2020,09,25,87,960,0.20611,0.254,0.335882352941176,0.59795,1.09097166666667,../data/AeolisGrids/ML_grids/20200925.txt,
282,2020,11,07,60,960,0.224275,0.27438,0.335796551724138,0.40873125,0.491566666666667,../data/AeolisGrids/ML_grids/20201107.txt,0.0
283,2020,11,07,63,960,0.205944285714286,0.271429411764706,0.343630769230769,0.424139285714286,0.514643636363636,../data/AeolisGrids/ML_grids/20201107.txt,1.0
284,2020,11,07,66,960,0.2328625,0.28125,0.338759375,0.402565384615385,0.469725,../data/AeolisGrids/ML_grids/20201107.txt,1.0
285,2020,11,07,69,960,0.222083333333333,0.266571739130435,0.323843103448276,0.39188125,0.4721875,../data/AeolisGrids/ML_grids/20201107.txt,1.0
286,2020,11,07,72,960,0.214854545454545,0.260600595238095,0.32769375,0.415604605263158,0.514381,../data/AeolisGrids/ML_grids/20201107.txt,1.0
